MovieID,budget,company,companyID,country,director,genre,gross,Movie,rating,Released Date,runtime,score,Actor,votes,writer,year
Jack Reacher: Sin regresoTom Cruise2016,60000000,Paramount Pictures,Paramount PicturesChina,China,Edward Zwick,Action,58399160,Jack Reacher: Sin regreso,PG-13,10/21/2016,118,6.1,Tom Cruise,91071,Richard Wenk,2016
Ella es un monstruoAnne Hathaway2016,0,Toy Fight Productions,Toy Fight ProductionsCanada,Canada,Nacho Vigalondo,Action,3021345,Ella es un monstruo,R,6/16/2017,109,6.2,Anne Hathaway,29178,Nacho Vigalondo,2016
Sausage PartySeth Rogen2016,19000000,Annapurna Pictures,Annapurna PicturesUSA,USA,Greg Tiernan,Animation,97661826,Sausage Party,R,8/12/2016,89,6.2,Seth Rogen,133200,Kyle Hunter,2016
13 HoursJohn Krasinski2016,50000000,Paramount Pictures,Paramount PicturesMalta,Malta,Michael Bay,Action,52853219,13 Hours,R,1/15/2016,144,7.3,John Krasinski,82656,Chuck Hogan,2016
Collateral BeautyWill Smith2016,36000000,New Line Cinema,New Line CinemaUSA,USA,David Frankel,Drama,30982955,Collateral Beauty,PG-13,12/16/2016,97,6.8,Will Smith,56439,Allan Loeb,2016
Captain FantasticViggo Mortensen2016,0,Electric City Entertainment,Electric City EntertainmentUSA,USA,Matt Ross,Comedy,5875006,Captain Fantastic,R,7/29/2016,118,7.9,Viggo Mortensen,121560,Matt Ross,2016
InfernoTom Hanks2016,75000000,Columbia Pictures,Columbia PicturesUSA,USA,Ron Howard,Action,34343574,Inferno,PG-13,10/28/2016,121,6.2,Tom Hanks,111448,Dan Brown,2016
Paris Can WaitDiane Lane2016,5000000,Lifetime Films,Lifetime FilmsJapan,Japan,Eleanor Coppola,Comedy,5300675,Paris Can Wait,PG,8/3/2017,92,5.8,Diane Lane,2629,Eleanor Coppola,2016
Sola contra el poderJessica Chastain2016,13000000,Transfilm,TransfilmFrance,France,John Madden,Drama,3439171,Sola contra el poder,R,12/9/2016,132,7.4,Jessica Chastain,28302,Jonathan Perera,2016
GhostbustersMelissa McCarthy2016,144000000,Columbia Pictures,Columbia PicturesUSA,USA,Paul Feig,Action,128344089,Ghostbusters,PG-13,7/15/2016,116,5.3,Melissa McCarthy,157351,Katie Dippold,2016
10 Cloverfield LaneJohn Goodman2016,15000000,Paramount Pictures,Paramount PicturesUSA,USA,Dan Trachtenberg,Drama,71897215,10 Cloverfield Lane,PG-13,3/11/2016,104,7.2,John Goodman,208655,Josh Campbell,2016
NerveEmma Roberts2016,20000000,Allison Shearmur Productions,Allison Shearmur ProductionsUSA,USA,Henry Joost,Adventure,38562379,Nerve,PG-13,7/27/2016,96,6.6,Emma Roberts,81127,Jeanne Ryan,2016
Warcraft: The BeginningTravis Fimmel2016,160000000,Legendary Entertainment,Legendary EntertainmentChina,China,Duncan Jones,Action,47365290,Warcraft: The Beginning,PG-13,6/10/2016,123,6.9,Travis Fimmel,197373,Charles Leavitt,2016
Mike and Dave Need Wedding DatesZac Efron2016,33000000,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film CorporationUSA,USA,Jake Szymanski,Adventure,46007113,Mike and Dave Need Wedding Dates,R,7/8/2016,98,6,Zac Efron,61076,Andrew Jay Cohen,2016
Los ilusionistas 2Jesse Eisenberg2016,90000000,K/O Paper Products,K/O Paper ProductsFrance,France,Jon M. Chu,Action,65075540,Los ilusionistas 2,PG-13,6/10/2016,129,6.5,Jesse Eisenberg,171985,Ed Solomon,2016
The Jungle BookNeel Sethi2016,175000000,Fairview Entertainment,Fairview EntertainmentUK,UK,Jon Favreau,Adventure,364001123,The Jungle Book,PG,4/15/2016,106,7.5,Neel Sethi,209062,Justin Marks,2016
El demonio neónElle Fanning2016,7000000,Space Rocket Nation,Space Rocket NationDenmark,Denmark,Nicolas Winding Refn,Horror,1333124,El demonio neón,R,6/24/2016,118,6.2,Elle Fanning,56660,Nicolas Winding Refn,2016
Horizonte profundoMark Wahlberg2016,110000000,Summit Entertainment,Summit EntertainmentHong Kong,Hong Kong,Peter Berg,Action,61284947,Horizonte profundo,PG-13,9/30/2016,107,7.2,Mark Wahlberg,104498,Matthew Michael Carnahan,2016
The ShallowsBlake Lively2016,17000000,Columbia Pictures,Columbia PicturesUSA,USA,Jaume Collet-Serra,Drama,55121623,The Shallows,PG-13,6/24/2016,86,6.3,Blake Lively,87057,Anthony Jaswinski,2016
FencesDenzel Washington2016,24000000,Bron Studios,Bron StudiosUSA,USA,Denzel Washington,Drama,57642961,Fences,PG-13,12/25/2016,139,7.2,Denzel Washington,62351,August Wilson,2016
Eddie the EagleTaron Egerton2016,23000000,Hurwitz Creative,Hurwitz CreativeUK,UK,Dexter Fletcher,Biography,15785632,Eddie the Eagle,PG-13,2/26/2016,106,7.4,Taron Egerton,60644,Sean Macaulay,2016
The Belko ExperimentJohn Gallagher Jr.2016,5000000,BH Tilt,BH TiltUSA,USA,Greg McLean,Action,10164675,The Belko Experiment,R,3/17/2017,89,6.1,John Gallagher Jr.,23422,James Gunn,2016
Día del atentadoMark Wahlberg2016,45000000,Bluegrass Films,Bluegrass FilmsHong Kong,Hong Kong,Peter Berg,Crime,31886361,Día del atentado,R,1/13/2017,133,7.4,Mark Wahlberg,51563,Peter Berg,2016
Lights OutTeresa Palmer2016,4900000,New Line Cinema,New Line CinemaUSA,USA,David F. Sandberg,Horror,67235683,Lights Out,PG-13,7/22/2016,81,6.4,Teresa Palmer,80019,Eric Heisserer,2016
SnowdenJoseph Gordon-Levitt2016,40000000,Endgame Entertainment,Endgame EntertainmentFrance,France,Oliver Stone,Biography,21587519,Snowden,R,9/16/2016,134,7.3,Joseph Gordon-Levitt,92094,Kieran Fitzgerald,2016
Certain WomenMichelle Williams2016,0,Film Science,Film ScienceUSA,USA,Kelly Reichardt,Drama,1032942,Certain Women,R,2/22/2017,107,6.5,Michelle Williams,6298,Kelly Reichardt,2016
Finding DoryEllen DeGeneres2016,200000000,Pixar Animation Studios,Pixar Animation StudiosUSA,USA,Andrew Stanton,Animation,486295561,Finding Dory,PG,6/17/2016,97,7.4,Ellen DeGeneres,173005,Andrew Stanton,2016
The Huntsman: Winter's WarChris Hemsworth2016,115000000,Universal Pictures,Universal PicturesUSA,USA,Cedric Nicolas-Troyan,Action,47952020,The Huntsman: Winter's War,PG-13,4/22/2016,114,6.1,Chris Hemsworth,71570,Evan Spiliotopoulos,2016
Free FireSharlto Copley2016,10000000,Film4,Film4UK,UK,Ben Wheatley,Action,1798472,Free Fire,R,4/21/2017,91,6.5,Sharlto Copley,22157,Amy Jump,2016
The ExceptionLily James2016,0,Egoli Tossell KLK,Egoli Tossell KLKUK,UK,David Leveaux,Drama,606989,The Exception,R,6/2/2017,107,6.8,Lily James,3985,Simon Burke,2016
The Light Between OceansMichael Fassbender2016,20000000,Heyday Films,Heyday FilmsUK,UK,Derek Cianfrance,Drama,12545979,The Light Between Oceans,PG-13,9/2/2016,133,7.2,Michael Fassbender,32595,Derek Cianfrance,2016
Independence Day: ResurgenceLiam Hemsworth2016,165000000,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film CorporationUSA,USA,Roland Emmerich,Action,103144286,Independence Day: Resurgence,PG-13,6/24/2016,120,5.3,Liam Hemsworth,137119,Nicolas Wright,2016
Central IntelligenceDwayne Johnson2016,50000000,New Line Cinema,New Line CinemaUSA,USA,Rawson Marshall Thurber,Action,127440871,Central Intelligence,PG-13,6/17/2016,107,6.3,Dwayne Johnson,106773,Ike Barinholtz,2016
MorganKate Mara2016,8000000,Scott Free Productions,Scott Free ProductionsUSA,USA,Luke Scott,Action,3912052,Morgan,R,9/2/2016,92,5.8,Kate Mara,27297,Seth W. Owen,2016
Pride and Prejudice and ZombiesLily James2016,28000000,Cross Creek Pictures,Cross Creek PicturesUSA,USA,Burr Steers,Action,10907291,Pride and Prejudice and Zombies,PG-13,2/5/2016,108,5.8,Lily James,37491,Burr Steers,2016
Ben-HurJack Huston2016,100000000,LightWorkers Media,LightWorkers MediaUSA,USA,Timur Bekmambetov,Action,26384681,Ben-Hur,PG-13,8/19/2016,123,5.7,Jack Huston,31863,Lew Wallace,2016
CriminalKevin Costner2016,31500000,BenderSpink,BenderSpinkUSA,USA,Ariel Vromen,Action,14268533,Criminal,R,4/15/2016,113,6.3,Kevin Costner,42478,Douglas Cook,2016
Carrie PilbyBel Powley2016,0,Braveart Films,Braveart FilmsUSA,USA,Susan Johnson,Comedy,19025,Carrie Pilby,Not specified,4/4/2017,98,6.6,Bel Powley,2617,Kara Holden,2016
The InfiltratorBryan Cranston2016,28000000,George Films,George FilmsUK,UK,Brad Furman,Biography,15425870,The Infiltrator,R,7/13/2016,127,7,Bryan Cranston,50194,Ellen Sue Brown,2016
Estación Zombie: tren a BusanYoo Gong2016,0,Next Entertainment World,Next Entertainment WorldSouth Korea,South Korea,Sang-ho Yeon,Action,2129768,Estación Zombie: tren a Busan,NOT RATED,12/9/2016,118,7.5,Yoo Gong,72896,Joo-Suk Park,2016
Dirty GrandpaRobert De Niro2016,27500000,Lionsgate,LionsgateUSA,USA,Dan Mazer,Comedy,35537564,Dirty Grandpa,R,1/22/2016,102,6,Robert De Niro,82289,John Phillips,2016
StorksAndy Samberg2016,70000000,RatPac-Dune Entertainment,RatPac-Dune EntertainmentUSA,USA,Nicholas Stoller,Animation,72655779,Storks,PG,9/23/2016,87,6.8,Andy Samberg,40740,Nicholas Stoller,2016
Their FinestGemma Arterton2016,0,BBC Films,BBC FilmsUK,UK,Lone Scherfig,Comedy,3595841,Their Finest,R,4/7/2017,117,6.8,Gemma Arterton,8538,Gaby Chiappe,2016
Personal ShopperKristen Stewart2016,6000000,CG Cinéma,CG CinémaFrance,France,Olivier Assayas,Drama,1305195,Personal Shopper,R,3/10/2017,105,6.2,Kristen Stewart,16843,Olivier Assayas,2016
MastermindsZach Galifianakis2016,25000000,Broadway Video,Broadway VideoUSA,USA,Jared Hess,Action,17356894,Masterminds,PG-13,9/30/2016,95,5.8,Zach Galifianakis,34656,Chris Bowman,2016
Lady MacbethFlorence Pugh2016,0,Sixty Six Pictures,Sixty Six PicturesUK,UK,William Oldroyd,Drama,1007759,Lady Macbeth,R,7/14/2017,89,7,Florence Pugh,6087,Nikolai Leskov,2016
Swiss Army ManPaul Dano2016,3000000,Blackbird,BlackbirdUSA,USA,Dan Kwan,Adventure,4208879,Swiss Army Man,R,7/1/2016,97,7,Paul Dano,69827,Daniel Scheinert,2016
The 5th WaveChloë Grace Moretz2016,38000000,Columbia Pictures,Columbia PicturesUSA,USA,J Blakeson,Action,34912982,The 5th Wave,PG-13,1/22/2016,112,5.2,Chloë Grace Moretz,76535,Susannah Grant,2016
The ChoiceBenjamin Walker2016,0,Nicholas Sparks Productions,Nicholas Sparks ProductionsUSA,USA,Ross Katz,Drama,18709066,The Choice,PG-13,2/5/2016,111,6.6,Benjamin Walker,22972,Bryan Sipe,2016
Teenage Mutant Ninja Turtles: Out of the ShadowsMegan Fox2016,135000000,Paramount Pictures,Paramount PicturesUSA,USA,Dave Green,Action,82051601,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,6/3/2016,112,6,Megan Fox,64684,Josh Appelbaum,2016
London Has FallenGerard Butler2016,60000000,Millennium Films,Millennium FilmsUK,UK,Babak Najafi,Action,62524260,London Has Fallen,R,3/4/2016,99,5.9,Gerard Butler,106352,Creighton Rothenberger,2016
Ouija: Origin of EvilElizabeth Reaser2016,9000000,Allspark Pictures,Allspark PicturesUSA,USA,Mike Flanagan,Horror,34904885,Ouija: Origin of Evil,PG-13,10/21/2016,99,6.1,Elizabeth Reaser,35690,Mike Flanagan,2016
DangalAamir Khan2016,0,Aamir Khan Productions,Aamir Khan ProductionsIndia,India,Nitesh Tiwari,Action,12391761,Dangal,UNRATED,12/21/2016,161,8.7,Aamir Khan,70565,Piyush Gupta,2016
Neighbors 2: Sorority RisingSeth Rogen2016,35000000,Good Universe,Good UniverseUSA,USA,Nicholas Stoller,Comedy,55291815,Neighbors 2: Sorority Rising,R,5/20/2016,92,5.7,Seth Rogen,83340,Andrew Jay Cohen,2016
Kubo and the Two StringsCharlize Theron2016,60000000,Laika Entertainment,Laika EntertainmentUSA,USA,Travis Knight,Animation,48023088,Kubo and the Two Strings,PG,8/19/2016,101,7.8,Charlize Theron,82575,Marc Haimes,2016
El bebé de Bridget JonesRenée Zellweger2016,35000000,Miramax,MiramaxIreland,Ireland,Sharon Maguire,Comedy,24252420,El bebé de Bridget Jones,R,9/16/2016,118,6.6,Renée Zellweger,48197,Helen Fielding,2016
Triple 9Casey Affleck2016,20000000,Worldview Entertainment,Worldview EntertainmentUSA,USA,John Hillcoat,Action,12626905,Triple 9,R,2/26/2016,115,6.3,Casey Affleck,51631,Matt Cook,2016
"Hail, Caesar!Josh Brolin2016",22000000,Working Title Films,Working Title FilmsUK,UK,Ethan Coen,Comedy,30080225,"Hail, Caesar!",PG-13,2/5/2016,106,6.3,Josh Brolin,94361,Joel Coen,2016
The BoyLauren Cohan2016,8000000,Lakeshore Entertainment,Lakeshore EntertainmentUSA,USA,William Brent Bell,Horror,35794166,The Boy,PG-13,1/22/2016,97,6,Lauren Cohan,55856,Stacey Menear,2016
Bleed for ThisMiles Teller2016,6000000,Verdi Productions,Verdi ProductionsUSA,USA,Ben Younger,Biography,4847865,Bleed for This,R,11/18/2016,117,6.8,Miles Teller,15158,Ben Younger,2016
Café SocietyJesse Eisenberg2016,30000000,FilmNation Entertainment,FilmNation EntertainmentUSA,USA,Woody Allen,Comedy,11103205,Café Society,PG-13,8/5/2016,96,6.7,Jesse Eisenberg,50826,Woody Allen,2016
Alice Through the Looking GlassMia Wasikowska2016,170000000,Walt Disney Pictures,Walt Disney PicturesUSA,USA,James Bobin,Adventure,77042381,Alice Through the Looking Glass,PG,5/27/2016,113,6.2,Mia Wasikowska,62895,Linda Woolverton,2016
Florence Foster JenkinsMeryl Streep2016,29000000,Qwerty Films,Qwerty FilmsUK,UK,Stephen Frears,Biography,27370107,Florence Foster Jenkins,PG-13,8/12/2016,111,6.9,Meryl Streep,35671,Nicholas Martin,2016
Midnight SpecialMichael Shannon2016,18000000,Warner Bros.,Warner Bros.USA,USA,Jeff Nichols,Drama,3707794,Midnight Special,PG-13,4/21/2016,112,6.7,Michael Shannon,58549,Jeff Nichols,2016
PatersonAdam Driver2016,0,K5 International,K5 InternationalUSA,USA,Jim Jarmusch,Comedy,2141423,Paterson,R,7/27/2017,118,7.4,Adam Driver,36369,Jim Jarmusch,2016
The Purge: Election YearFrank Grillo2016,10000000,Universal Pictures,Universal PicturesUSA,USA,James DeMonaco,Action,79003080,The Purge: Election Year,R,7/1/2016,108,6,Frank Grillo,60239,James DeMonaco,2016
Sing street; este es tu momentoFerdia Walsh-Peelo2016,0,Cosmo Films,Cosmo FilmsIreland,Ireland,John Carney,Comedy,3233839,Sing street; este es tu momento,PG-13,9/23/2016,106,8,Ferdia Walsh-Peelo,58989,Simon Carmody,2016
The Brothers GrimsbySacha Baron Cohen2016,35000000,Big Talk Productions,Big Talk ProductionsUK,UK,Louis Leterrier,Action,6864016,The Brothers Grimsby,R,3/11/2016,83,6.2,Sacha Baron Cohen,67444,Sacha Baron Cohen,2016
Hunt for the WilderpeopleSam Neill2016,0,Piki Films,Piki FilmsNew Zealand,New Zealand,Taika Waititi,Adventure,5202582,Hunt for the Wilderpeople,PG-13,3/31/2016,101,7.9,Sam Neill,60530,Taika Waititi,2016
Ice Age: Collision CourseRay Romano2016,105000000,Blue Sky Studios,Blue Sky StudiosUSA,USA,Mike Thurmeier,Animation,64063008,Ice Age: Collision Course,PG,7/22/2016,94,5.7,Ray Romano,38556,Michael J. Wilson,2016
Toni ErdmannSandra Hüller2016,0,Komplizen Film,Komplizen FilmGermany,Germany,Maren Ade,Comedy,1478960,Toni Erdmann,R,12/25/2016,162,7.5,Sandra Hüller,29072,Maren Ade,2016
Zoolander 2Ben Stiller2016,50000000,Panorama Films,Panorama FilmsUSA,USA,Ben Stiller,Comedy,28848693,Zoolander 2,PG-13,2/12/2016,101,4.7,Ben Stiller,51053,Justin Theroux,2016
American HoneySasha Lane2016,0,Parts and Labor,Parts and LaborUK,UK,Andrea Arnold,Adventure,662786,American Honey,R,11/25/2016,163,7,Sasha Lane,23250,Andrea Arnold,2016
Everybody Wants Some!!Blake Jenner2016,10000000,Annapurna Pictures,Annapurna PicturesUSA,USA,Richard Linklater,Comedy,3369431,Everybody Wants Some!!,R,4/7/2016,117,7,Blake Jenner,39909,Richard Linklater,2016
El especialista: La resurrecciónJason Statham2016,40000000,Chartoff-Winkler Productions,Chartoff-Winkler ProductionsFrance,France,Dennis Gansel,Action,21203260,El especialista: La resurrección,R,8/26/2016,98,5.6,Jason Statham,53849,Lewis John Carlino,2016
Monster TrucksLucas Till2016,125000000,Disruption Entertainment,Disruption EntertainmentUSA,USA,Chris Wedge,Action,33370166,Monster Trucks,PG,1/13/2017,104,5.7,Lucas Till,9244,Derek Connolly,2016
ChuckElisabeth Moss2016,0,Campbell Grobman Films,Campbell Grobman FilmsUSA,USA,Philippe Falardeau,Biography,320725,Chuck,R,5/5/2017,98,6.5,Elisabeth Moss,1896,Jeff Feuerzeig,2016
Office Christmas PartyJason Bateman2016,45000000,Amblin Partners,Amblin PartnersUSA,USA,Josh Gordon,Comedy,54730514,Office Christmas Party,R,12/9/2016,105,5.8,Jason Bateman,37358,Justin Malen,2016
20th Century WomenAnnette Bening2016,7000000,A24,A24USA,USA,Mike Mills,Comedy,5663855,20th Century Women,R,1/20/2017,119,7.4,Annette Bening,20814,Mike Mills,2016
The BFGMark Rylance2016,140000000,Walt Disney Pictures,Walt Disney PicturesUSA,USA,Steven Spielberg,Adventure,55483770,The BFG,PG,7/1/2016,117,6.4,Mark Rylance,56297,Melissa Mathison,2016
The Finest HoursChris Pine2016,80000000,Walt Disney Pictures,Walt Disney PicturesUSA,USA,Craig Gillespie,Action,27550735,The Finest Hours,PG-13,1/29/2016,117,6.8,Chris Pine,47688,Scott Silver,2016
Popstar: Never Stop Never StoppingAndy Samberg2016,20000000,Apatow Productions,Apatow ProductionsUSA,USA,Akiva Schaffer,Comedy,9393835,Popstar: Never Stop Never Stopping,R,6/3/2016,87,6.7,Andy Samberg,35620,Andy Samberg,2016
How to Be SingleDakota Johnson2016,38000000,New Line Cinema,New Line CinemaUSA,USA,Christian Ditter,Comedy,46813366,How to Be Single,R,2/12/2016,110,6.1,Dakota Johnson,63520,Abby Kohn,2016
MaudieSally Hawkins2016,0,H Is 4 Productions,H Is 4 ProductionsIreland,Ireland,Aisling Walsh,Biography,6139048,Maudie,PG-13,8/4/2017,115,7.7,Sally Hawkins,1735,Sherry White,2016
Presencia siniestraNaomi Watts2016,10000000,EuropaCorp,EuropaCorpFrance,France,Farren Blackburn,Drama,6883951,Presencia siniestra,PG-13,11/11/2016,91,4.7,Naomi Watts,7396,Christina Hodson,2016
The WailingJun Kunimura2016,0,20th Century Fox,20th Century FoxSouth Korea,South Korea,Hong-jin Na,Drama,785405,The Wailing,NOT RATED,6/3/2016,156,7.5,Jun Kunimura,21562,Hong-jin Na,2016
SleightJacob Latimore2016,250000,Diablo Entertainment (II),Diablo Entertainment (II)USA,USA,J.D. Dillard,Action,3847290,Sleight,R,4/28/2017,89,5.9,Jacob Latimore,4012,J.D. Dillard,2016
NormanRichard Gere2016,0,Blackbird,BlackbirdIsrael,Israel,Joseph Cedar,Drama,3810812,Norman,R,4/14/2017,118,6.3,Richard Gere,2716,Joseph Cedar,2016
The VoidAaron Poole2016,0,Cave Painting Pictures,Cave Painting PicturesCanada,Canada,Jeremy Gillespie,Horror,150372,The Void,NOT RATED,4/7/2017,90,5.8,Aaron Poole,15932,Jeremy Gillespie,2016
The Angry Birds MovieJason Sudeikis2016,73000000,Columbia Pictures,Columbia PicturesFinland,Finland,Clay Kaytis,Animation,107509366,The Angry Birds Movie,PG,5/20/2016,97,6.3,Jason Sudeikis,59472,Jon Vitti,2016
31Malcolm McDowell2016,1500000,Bow and Arrow Entertainment,Bow and Arrow EntertainmentUK,UK,Rob Zombie,Horror,779820,31,R,9/16/2016,102,5,Malcolm McDowell,11945,Rob Zombie,2016
The ComedianRobert De Niro2016,15000000,Cinelou Films,Cinelou FilmsUSA,USA,Taylor Hackford,Comedy,1658706,The Comedian,R,2/3/2017,120,5.7,Robert De Niro,3729,Art Linson,2016
Billy Lynn's Long Halftime WalkJoe Alwyn2016,40000000,Bona Film Group,Bona Film GroupUK,UK,Ang Lee,Drama,1721524,Billy Lynn's Long Halftime Walk,R,11/18/2016,113,6.3,Joe Alwyn,14631,Ben Fountain,2016
Pete's DragonBryce Dallas Howard2016,65000000,Walt Disney Pictures,Walt Disney PicturesUSA,USA,David Lowery,Action,76204454,Pete's Dragon,PG,8/12/2016,102,6.7,Bryce Dallas Howard,41083,David Lowery,2016
Money MonsterGeorge Clooney2016,27000000,TriStar Pictures,TriStar PicturesUSA,USA,Jodie Foster,Crime,41012075,Money Monster,R,5/13/2016,98,6.5,George Clooney,72997,Jamie Linden,2016
Free State of JonesMatthew McConaughey2016,50000000,Bluegrass Films,Bluegrass FilmsUSA,USA,Gary Ross,Action,20758378,Free State of Jones,R,6/24/2016,139,6.9,Matthew McConaughey,34513,Gary Ross,2016
WakefieldBryan Cranston2016,0,Mockingbird Pictures,Mockingbird PicturesUSA,USA,Robin Swicord,Drama,259412,Wakefield,R,5/19/2017,106,6.4,Bryan Cranston,6795,E.L. Doctorow,2016
AnthropoidJamie Dornan2016,0,LD Entertainment,LD EntertainmentCzech Republic,Czech Republic,Sean Ellis,Biography,2959288,Anthropoid,R,9/9/2016,120,7.2,Jamie Dornan,28589,Sean Ellis,2016
Mother's DayJennifer Aniston2016,25000000,Open Road Films (II),Open Road Films (II)USA,USA,Garry Marshall,Comedy,32463917,Mother's Day,PG-13,4/29/2016,118,5.6,Jennifer Aniston,22504,Anya Kochoff,2016
Rules Don't ApplyLily Collins2016,25000000,New Regency Pictures,New Regency PicturesUSA,USA,Warren Beatty,Comedy,3647836,Rules Don't Apply,PG-13,11/23/2016,127,5.7,Lily Collins,5192,Warren Beatty,2016
Kung Fu Panda 3Jack Black2016,145000000,China Film Co.,China Film Co.China,China,Alessandro Carloni,Animation,143528619,Kung Fu Panda 3,PG,1/29/2016,95,7.1,Jack Black,95310,Jonathan Aibel,2016
Dead AwakeJocelin Donahue2016,0,Aristar Entertainment,Aristar EntertainmentUSA,USA,Phillip Guzman,Horror,8834,Dead Awake,NOT RATED,5/12/2017,99,4.6,Jocelin Donahue,1645,Jeffrey Reddick,2016
LovingRuth Negga2016,9000000,Raindog Films,Raindog FilmsUK,UK,Jeff Nichols,Biography,7696098,Loving,PG-13,11/4/2016,123,7,Ruth Negga,21231,Jeff Nichols,2016
LowridersGabriel Chavarria2016,0,Blumhouse Productions,Blumhouse ProductionsUSA,USA,Ricardo de Montreuil,Adventure,6155650,Lowriders,PG-13,5/12/2017,98,5.7,Gabriel Chavarria,980,Elgin James,2016
El fin del sueño americanoEwan McGregor2016,0,Lakeshore Entertainment,Lakeshore EntertainmentHong Kong,Hong Kong,Ewan McGregor,Crime,541457,El fin del sueño americano,R,10/21/2016,108,6.1,Ewan McGregor,9061,Philip Roth,2016
Shin GodzillaHiroki Hasegawa2016,0,Cine Bazar,Cine BazarJapan,Japan,Hideaki Anno,Action,1908028,Shin Godzilla,NOT RATED,1/13/2017,120,6.7,Hiroki Hasegawa,11739,Hideaki Anno,2016
Boo! A Madea HalloweenTyler Perry2016,20000000,"Tyler Perry Company, The","Tyler Perry Company, TheUSA",USA,Tyler Perry,Comedy,73159525,Boo! A Madea Halloween,PG-13,10/21/2016,103,4.7,Tyler Perry,4640,Tyler Perry,2016
