nconst,primaryName,primaryProfession,tconst
nm0001048,Andrew Dice Clay,writer,tt2334873
nm0001048,Andrew Dice Clay,writer,tt0098987
nm0001048,Andrew Dice Clay,writer,tt1517451
nm0001053,Ethan Coen,writer,tt6412452
nm0001053,Ethan Coen,writer,tt2042568
nm0001053,Ethan Coen,writer,tt0116282
nm0001053,Ethan Coen,writer,tt1019452
nm0001054,Joel Coen,writer,tt2042568
nm0001054,Joel Coen,writer,tt0116282
nm0001054,Joel Coen,writer,tt6412452
nm0001059,Robbie Coltrane,writer,tt0241527
nm0001059,Robbie Coltrane,writer,tt0143145
nm0001059,Robbie Coltrane,writer,tt0295297
nm0001060,Chris Columbus,writer,tt0294870
nm0001060,Chris Columbus,writer,tt0241527
nm0001060,Chris Columbus,writer,tt0295297
nm0001060,Chris Columbus,writer,tt1454029
nm0001061,Holly Marie Combs,writer,tt0096969
nm0001061,Holly Marie Combs,writer,tt0104139
nm0001063,Jeff Conaway,writer,tt0155776
nm0001068,Sofia Coppola,writer,tt0159097
nm0001068,Sofia Coppola,writer,tt0335266
nm0001069,Bud Cort,writer,tt0200550
nm0001069,Bud Cort,writer,tt0362270
nm0001070,Bill Cosby,writer,tt0093405
nm0001074,Ronny Cox,writer,tt0086960
nm0001074,Ronny Cox,writer,tt0100802
nm0001074,Ronny Cox,writer,tt0093870
nm0001081,Cameron Crowe,writer,tt0181875
nm0001081,Cameron Crowe,writer,tt0105415
nm0001081,Cameron Crowe,writer,tt0116695
nm0001081,Cameron Crowe,writer,tt0259711
nm0001093,John Dahl,writer,tt0128442
nm0001093,John Dahl,writer,tt0110308
nm0001093,John Dahl,writer,tt0105226
nm0001093,John Dahl,writer,tt0097662
nm0001104,Frank Darabont,writer,tt0111161
nm0001104,Frank Darabont,writer,tt0884328
nm0001104,Frank Darabont,writer,tt0120689
nm0001112,Andrew Davis,writer,tt0311289
nm0001112,Andrew Davis,writer,tt0106977
nm0001116,Warwick Davis,writer,tt1201607
nm0001116,Warwick Davis,writer,tt0371724
nm0001116,Warwick Davis,writer,tt0107387
nm0001116,Warwick Davis,writer,tt0096446
nm0001122,Ellen DeGeneres,writer,tt0266543
nm0001129,Jonathan Demme,writer,tt0107818
nm0001129,Jonathan Demme,writer,tt0102926
nm0001129,Jonathan Demme,writer,tt0368008
nm0001129,Jonathan Demme,writer,tt1084950
nm0001137,William Devane,writer,tt0186566
nm0001139,Tom DiCillo,writer,tt0113677
nm0001139,Tom DiCillo,writer,tt0104567
nm0001152,Illeana Douglas,writer,tt0164181
nm0001152,Illeana Douglas,writer,tt0241760
nm0001152,Illeana Douglas,writer,tt0162346
nm0001167,Shelley Duvall,writer,tt0081505
nm0001167,Shelley Duvall,writer,tt0081353
nm0001170,Roger Ebert,writer,tt2382298
nm0001177,Chris Eigeman,writer,tt0100142
nm0001177,Chris Eigeman,writer,tt0120728
nm0001183,Bodhi Elfman,writer,tt0111686
nm0001183,Bodhi Elfman,writer,tt0120660
nm0001183,Bodhi Elfman,writer,tt0120749
nm0001183,Bodhi Elfman,writer,tt0369339
nm0001188,Nora Ephron,writer,tt1135503
nm0001188,Nora Ephron,writer,tt0098635
nm0001188,Nora Ephron,writer,tt0128853
nm0001191,Adam Sandler,writer,tt0185431
nm0001191,Adam Sandler,writer,tt0120484
nm0001191,Adam Sandler,writer,tt0120888
nm0001191,Adam Sandler,writer,tt0142342
nm0001206,Abel Ferrara,writer,tt0133122
nm0001206,Abel Ferrara,writer,tt0099939
nm0001206,Abel Ferrara,writer,tt0103759
nm0001213,Harvey Fierstein,writer,tt0107614
nm0001213,Harvey Fierstein,writer,tt0120762
nm0001213,Harvey Fierstein,writer,tt0109348
nm0001214,Mike Figgis,writer,tt0096180
nm0001214,Mike Figgis,writer,tt0113627
nm0001218,Sean Patrick Flanery,writer,tt0114168
nm0001218,Sean Patrick Flanery,writer,tt0144117
nm0001218,Sean Patrick Flanery,writer,tt0120241
nm0001226,James Foley,writer,tt0098994
nm0001226,James Foley,writer,tt0104348
nm0001226,James Foley,writer,tt0090670
nm0001228,Peter Fonda,writer,tt0120402
nm0001228,Peter Fonda,writer,tt0486946
nm0001228,Peter Fonda,writer,tt0381849
nm0001232,Milos Forman,writer,tt0086879
nm0001232,Milos Forman,writer,tt0117318
nm0001240,Dennis Franz,writer,tt0080661
nm0001240,Dennis Franz,writer,tt0099423
nm0001240,Dennis Franz,writer,tt0120632
nm0001242,Matt Frewer,writer,tt0097523
nm0001242,Matt Frewer,writer,tt0363547
nm0001242,Matt Frewer,writer,tt0409459
nm0001243,William Friedkin,writer,tt0080569
nm0001243,William Friedkin,writer,tt0090180
nm0001246,Dan Futterman,writer,tt0829459
nm0001246,Dan Futterman,writer,tt0115685
nm0001246,Dan Futterman,writer,tt0379725
nm0001250,Charlotte Gainsbourg,writer,tt2382009
nm0001250,Charlotte Gainsbourg,writer,tt1937390
nm0001250,Charlotte Gainsbourg,writer,tt0870984
nm0001251,Peter Gallagher,writer,tt0280590
nm0001251,Peter Gallagher,writer,tt0114924
nm0001251,Peter Gallagher,writer,tt0169547
nm0001263,Jason Gedrick,writer,tt0101393
nm0001279,William Goldman,writer,tt0116409
nm0001279,William Goldman,writer,tt0093779
nm0001281,Bobcat Goldthwait,writer,tt0102898
nm0001281,Bobcat Goldthwait,writer,tt0096061
nm0001282,Tony Goldwyn,writer,tt0472399
nm0001282,Tony Goldwyn,writer,tt0844708
nm0001282,Tony Goldwyn,writer,tt0099653
nm0001291,Rupert Graves,writer,tt0093512
nm0001291,Rupert Graves,writer,tt0434409
nm0001291,Rupert Graves,writer,tt0795368
nm0001293,Seth Green,writer,tt0118655
nm0001293,Seth Green,writer,tt0317740
nm0001295,Graham Greene,writer,tt0099348
nm0001295,Graham Greene,writer,tt0110478
nm0001295,Graham Greene,writer,tt0120689
nm0001299,Thomas Ian Griffith,writer,tt0097647
nm0001299,Thomas Ian Griffith,writer,tt0120877
nm0001299,Thomas Ian Griffith,writer,tt0295701
nm0001300,John Grisham,writer,tt0119978
nm0001300,John Grisham,writer,tt0117913
nm0001300,John Grisham,writer,tt0106918
nm0001300,John Grisham,writer,tt0313542
nm0001301,Charles Grodin,writer,tt0081480
nm0001301,Charles Grodin,writer,tt0095631
nm0001302,Christopher Guest,writer,tt0310281
nm0001302,Christopher Guest,writer,tt0088258
nm0001302,Christopher Guest,writer,tt0118111
nm0001302,Christopher Guest,writer,tt0218839
nm0001312,Geri Horner,writer,tt0120185
nm0001312,Geri Horner,writer,tt8106534
nm0001312,Geri Horner,writer,tt1121931
nm0001317,Renny Harlin,writer,tt0106582
nm0001317,Renny Harlin,writer,tt0112760
nm0001320,Valerie Harper,writer,tt0086973
nm0001324,Ian Hart,writer,tt0120660
nm0001324,Ian Hart,writer,tt0106339
nm0001324,Ian Hart,writer,tt0241527
nm0001325,Hal Hartley,writer,tt0103130
nm0001325,Hal Hartley,writer,tt0444628
nm0001325,Hal Hartley,writer,tt0109093
nm0001327,David Hasselhoff,writer,tt1714203
nm0001327,David Hasselhoff,writer,tt3896198
nm0001331,Todd Haynes,writer,tt0120879
nm0001331,Todd Haynes,writer,tt0368794
nm0001331,Todd Haynes,writer,tt2402927
nm0001331,Todd Haynes,writer,tt0297884
nm0001338,Brian Helgeland,writer,tt0453562
nm0001338,Brian Helgeland,writer,tt0183790
nm0001348,Werner Herzog,writer,tt0790724
nm0001353,Walter Hill,writer,tt0090605
nm0001353,Walter Hill,writer,tt0088194
nm0001353,Walter Hill,writer,tt0083511
nm0001355,Michael Hoffman,writer,tt0095916
nm0001355,Michael Hoffman,writer,tt0117247
nm0001357,Paul Hogan,writer,tt0231402
nm0001357,Paul Hogan,writer,tt0099018
nm0001357,Paul Hogan,writer,tt0092493
nm0001357,Paul Hogan,writer,tt0090555
nm0001358,Hal Holbrook,writer,tt0758758
nm0001358,Hal Holbrook,writer,tt0443272
nm0001358,Hal Holbrook,writer,tt0083767
nm0001361,Tobe Hooper,writer,tt0084516
nm0001361,Tobe Hooper,writer,tt0089489
nm0001361,Tobe Hooper,writer,tt0092076
nm0001363,Jane Horrocks,writer,tt0147004
nm0001363,Jane Horrocks,writer,tt0100024
nm0001363,Jane Horrocks,writer,tt0120630
nm0001363,Jane Horrocks,writer,tt0121164
nm0001372,Bonnie Hunt,writer,tt0116695
nm0001372,Bonnie Hunt,writer,tt0120689
nm0001372,Bonnie Hunt,writer,tt0095953
nm0001372,Bonnie Hunt,writer,tt0113497
nm0001382,Peter Hyams,writer,tt0082869
nm0001382,Peter Hyams,writer,tt0111438
nm0001382,Peter Hyams,writer,tt0120004
nm0001383,David Hyde Pierce,writer,tt0309530
nm0001383,David Hyde Pierce,writer,tt0243655
nm0001383,David Hyde Pierce,writer,tt0120623
nm0001385,Eric Idle,writer,tt0085959
nm0001385,Eric Idle,writer,tt0096764
nm0001392,Peter Jackson,writer,tt0167260
nm0001392,Peter Jackson,writer,tt0120737
nm0001392,Peter Jackson,writer,tt0167261
nm0001402,Terry Jones,writer,tt0085959
nm0001403,Neil Jordan,writer,tt0117039
nm0001403,Neil Jordan,writer,tt0411195
nm0001403,Neil Jordan,writer,tt0104036
nm0001410,Lawrence Kasdan,writer,tt0090022
nm0001410,Lawrence Kasdan,writer,tt0111756
nm0001410,Lawrence Kasdan,writer,tt0085244
nm0001411,William Katt,writer,tt0091223
nm0001423,Richard Kiel,writer,tt0089767
nm0001423,Richard Kiel,writer,tt0116483
nm0001424,Udo Kier,writer,tt1389072
nm0001427,Greg Kinnear,writer,tt0114319
nm0001427,Greg Kinnear,writer,tt0119822
nm0001427,Greg Kinnear,writer,tt0128853
nm0001427,Greg Kinnear,writer,tt0449059
nm0001429,Takeshi Kitano,writer,tt0199683
nm0001429,Takeshi Kitano,writer,tt0363226
nm0001433,Yaphet Kotto,writer,tt0095631
nm0001435,Lisa Kudrow,writer,tt0120032
nm0001435,Lisa Kudrow,writer,tt0120777
nm0001437,Emir Kusturica,writer,tt0097223
nm0001437,Emir Kusturica,writer,tt0106307
nm0001438,Neil LaBute,writer,tt0119517
nm0001438,Neil LaBute,writer,tt0119361
nm0001439,Anthony LaPaglia,writer,tt0112950
nm0001439,Anthony LaPaglia,writer,tt0259393
nm0001439,Anthony LaPaglia,writer,tt0108174
nm0001440,Cheryl Ladd,writer,tt0105156
nm0001440,Cheryl Ladd,writer,tt0097883
nm0001454,Martin Lawrence,writer,tt0172156
nm0001454,Martin Lawrence,writer,tt0208003
nm0001459,Denis Leary,writer,tt0110955
nm0001459,Denis Leary,writer,tt0155267
nm0001459,Denis Leary,writer,tt0268380
nm0001465,Elmore Leonard,writer,tt0113161
nm0001465,Elmore Leonard,writer,tt0119396
nm0001465,Elmore Leonard,writer,tt0120780
nm0001468,David Letterman,writer,tt0119951
nm0001468,David Letterman,writer,tt0115641
nm0001469,Barry Levinson,writer,tt0120885
nm0001469,Barry Levinson,writer,tt0101516
nm0001469,Barry Levinson,writer,tt0095953
nm0001471,Jerry Lewis,writer,tt0085794
nm0001471,Jerry Lewis,writer,tt0106307
nm0001484,Jon Lovitz,writer,tt0104694
nm0001484,Jon Lovitz,writer,tt0147612
nm0001486,Sidney Lumet,writer,tt0292963
nm0001487,John Lynch,writer,tt0108071
nm0001487,John Lynch,writer,tt0107207
nm0001487,John Lynch,writer,tt1181791
nm0001490,Adrian Lyne,writer,tt0107211
nm0001490,Adrian Lyne,writer,tt0093010
nm0001490,Adrian Lyne,writer,tt0085549
nm0001490,Adrian Lyne,writer,tt0099871
nm0001502,Luis Mandoki,writer,tt0139462
nm0001507,Cheech Marin,writer,tt0116367
nm0001507,Cheech Marin,writer,tt0092690
nm0001507,Cheech Marin,writer,tt0117918
nm0001515,Joseph Mazzello,writer,tt0110997
nm0001515,Joseph Mazzello,writer,tt0107290
nm0001515,Joseph Mazzello,writer,tt1285016
nm0001515,Joseph Mazzello,writer,tt0112757
nm0001517,Catherine McCormack,writer,tt0463854
nm0001517,Catherine McCormack,writer,tt0112573
nm0001517,Catherine McCormack,writer,tt0266987
nm0001517,Catherine McCormack,writer,tt0318081
nm0001518,Dylan McDermott,writer,tt2302755
nm0001518,Dylan McDermott,writer,tt0107206
nm0001518,Dylan McDermott,writer,tt1659337
nm0001527,Elizabeth McGovern,writer,tt0081283
nm0001527,Elizabeth McGovern,writer,tt0099731
nm0001527,Elizabeth McGovern,writer,tt0087843
nm0001527,Elizabeth McGovern,writer,tt6398184
nm0001532,John McTiernan,writer,tt0107362
nm0001532,John McTiernan,writer,tt0095016
nm0001532,John McTiernan,writer,tt0093773
nm0001532,John McTiernan,writer,tt0246894
nm0001542,Jay Mohr,writer,tt0223897
nm0001542,Jay Mohr,writer,tt0139239
nm0001542,Jay Mohr,writer,tt0116695
nm0001542,Jay Mohr,writer,tt0180052
nm0001548,Rick Moranis,writer,tt0094012
nm0001548,Rick Moranis,writer,tt0087332
nm0001548,Rick Moranis,writer,tt0098067
nm0001567,Connie Nielsen,writer,tt0264395
nm0001567,Connie Nielsen,writer,tt0451279
nm0001567,Connie Nielsen,writer,tt0265459
nm0001570,Edward Norton,writer,tt0117381
nm0001570,Edward Norton,writer,tt0120586
nm0001570,Edward Norton,writer,tt2562232
nm0001570,Edward Norton,writer,tt0137523
nm0001573,Catherine O'Hara,writer,tt0310281
nm0001573,Catherine O'Hara,writer,tt0472160
nm0001573,Catherine O'Hara,writer,tt0218839
nm0001573,Catherine O'Hara,writer,tt1142977
nm0001578,Annette O'Toole,writer,tt0310281
nm0001578,Annette O'Toole,writer,tt0086393
nm0001578,Annette O'Toole,writer,tt0083722
nm0001578,Annette O'Toole,writer,tt0083511
nm0001584,Miranda Otto,writer,tt0167261
nm0001584,Miranda Otto,writer,tt0167260
nm0001584,Miranda Otto,writer,tt0407304
nm0001584,Miranda Otto,writer,tt0120863
nm0001589,Michael Palin,writer,tt0085959
nm0001589,Michael Palin,writer,tt0081633
nm0001590,Chazz Palminteri,writer,tt0473488
nm0001590,Chazz Palminteri,writer,tt0106489
nm0001590,Chazz Palminteri,writer,tt0109348
nm0001590,Chazz Palminteri,writer,tt0114814
nm0001592,Joe Pantoliano,writer,tt0209144
nm0001592,Joe Pantoliano,writer,tt0133093
nm0001592,Joe Pantoliano,writer,tt0115736
nm0001605,Amanda Peet,writer,tt0309698
nm0001605,Amanda Peet,writer,tt0190138
nm0001605,Amanda Peet,writer,tt0391304
nm0001605,Amanda Peet,writer,tt1190080
nm0001612,Matthew Perry,writer,tt0190138
nm0001614,Lori Petty,writer,tt0104694
nm0001614,Lori Petty,writer,tt0102685
nm0001614,Lori Petty,writer,tt0114614
nm0001614,Lori Petty,writer,tt0106965
nm0001618,Joaquin Phoenix,writer,tt0358273
nm0001625,Amanda Plummer,writer,tt0101889
nm0001625,Amanda Plummer,writer,tt0110912
nm0001629,Kevin Pollak,writer,tt0327247
nm0001629,Kevin Pollak,writer,tt0146675
nm0001629,Kevin Pollak,writer,tt0114814
nm0001629,Kevin Pollak,writer,tt0104257
nm0001631,Sarah Polley,writer,tt0139239
nm0001631,Sarah Polley,writer,tt0363547
nm0001631,Sarah Polley,writer,tt0120255
nm0001631,Sarah Polley,writer,tt0314412
nm0001636,Priscilla Presley,writer,tt0102510
nm0001636,Priscilla Presley,writer,tt0098987
nm0001639,Alex Proyas,writer,tt0448011
nm0001639,Alex Proyas,writer,tt0109506
nm0001639,Alex Proyas,writer,tt0343818
nm0001639,Alex Proyas,writer,tt0118929
nm0001641,Vincent Perez,writer,tt0110963
nm0001648,Charlotte Rampling,writer,tt0324133
nm0001648,Charlotte Rampling,writer,tt2094766
nm0001648,Charlotte Rampling,writer,tt3544082
nm0001653,Stephen Rea,writer,tt1496025
nm0001653,Stephen Rea,writer,tt0434409
nm0001653,Stephen Rea,writer,tt0104036
nm0001661,Rob Reiner,writer,tt0088258
nm0001661,Rob Reiner,writer,tt0160916
nm0001661,Rob Reiner,writer,tt0993846
nm0001663,Paul Reiser,writer,tt0090605
nm0001663,Paul Reiser,writer,tt0086960
nm0001672,Joan Rivers,writer,tt0094012
nm0001672,Joan Rivers,writer,tt0111127
nm0001672,Joan Rivers,writer,tt1300854
nm0001674,Chris Rock,writer,tt2784678
nm0001674,Chris Rock,writer,tt0398165
nm0001674,Chris Rock,writer,tt0325537
nm0001675,Robert Rodriguez,writer,tt0287717
nm0001675,Robert Rodriguez,writer,tt0104815
nm0001679,Mark Rolston,writer,tt0111161
nm0001679,Mark Rolston,writer,tt0090605
nm0001679,Mark Rolston,writer,tt0120812
nm0001679,Mark Rolston,writer,tt0407887
nm0001681,George A. Romero,writer,tt0095652
nm0001681,George A. Romero,writer,tt0418819
nm0001681,George A. Romero,writer,tt0848557
nm0001683,Roseanne Barr,writer,tt0101917
nm0001683,Roseanne Barr,writer,tt0100050
nm0001683,Roseanne Barr,writer,tt0098309
nm0001684,Katharine Ross,writer,tt0246578
nm0001687,Gena Rowlands,writer,tt0397101
nm0001687,Gena Rowlands,writer,tt0119313
nm0001687,Gena Rowlands,writer,tt0332280
nm0001692,Ken Russell,writer,tt0080360
nm0001700,Nancy Savoca,writer,tt0098528
nm0001703,Maximilian Schell,writer,tt0120877
nm0001703,Maximilian Schell,writer,tt0120647
nm0001705,Rob Schneider,writer,tt0367652
nm0001705,Rob Schneider,writer,tt0205000
nm0001705,Rob Schneider,writer,tt0302640
nm0001705,Rob Schneider,writer,tt0255798
nm0001707,Paul Schrader,writer,tt6053438
nm0001707,Paul Schrader,writer,tt0118564
nm0001708,Joel Schumacher,writer,tt0106856
nm0001708,Joel Schumacher,writer,tt0183649
nm0001708,Joel Schumacher,writer,tt0118688
nm0001720,Ivan Sergei,writer,tt7335154
nm0001720,Ivan Sergei,writer,tt0120777
nm0001725,Omar Sharif,writer,tt0088286
nm0001728,Wallace Shawn,writer,tt0317705
nm0001728,Wallace Shawn,writer,tt0082783
nm0001728,Wallace Shawn,writer,tt0120434
nm0001728,Wallace Shawn,writer,tt0093779
nm0001730,Deborah Shelton,writer,tt0086984
nm0001730,Deborah Shelton,writer,tt0107668
nm0001731,Sam Shepard,writer,tt0265086
nm0001731,Sam Shepard,writer,tt1322269
nm0001731,Sam Shepard,writer,tt0086197
nm0001734,Armin Shimerman,writer,tt0091209
nm0001736,Pauly Shore,writer,tt0108186
nm0001736,Pauly Shore,writer,tt0104187
nm0001736,Pauly Shore,writer,tt0115683
nm0001737,Martin Short,writer,tt0452681
nm0001737,Martin Short,writer,tt0093260
nm0001737,Martin Short,writer,tt0092086
nm0001737,Martin Short,writer,tt1791528
nm0001744,Tom Sizemore,writer,tt0265086
nm0001744,Tom Sizemore,writer,tt0120815
nm0001744,Tom Sizemore,writer,tt0120004
nm0001746,Ione Skye,writer,tt0113101
nm0001746,Ione Skye,writer,tt0091860
nm0001746,Ione Skye,writer,tt0098258
nm0001747,Charles Martin Smith,writer,tt1564349
nm0001747,Charles Martin Smith,writer,tt0094226
nm0001747,Charles Martin Smith,writer,tt0086005
nm0001754,Todd Solondz,writer,tt0114906
nm0001754,Todd Solondz,writer,tt0147612
nm0001754,Todd Solondz,writer,tt4144190
nm0001761,Jerry Springer,writer,tt0145660
nm0001761,Jerry Springer,writer,tt0165494
nm0001769,Howard Stern,writer,tt0119951
nm0001775,Whit Stillman,writer,tt0109219
nm0001775,Whit Stillman,writer,tt0120728
nm0001775,Whit Stillman,writer,tt0100142
nm0001778,Matt Stone,writer,tt0158983
nm0001778,Matt Stone,writer,tt0124819
nm0001778,Matt Stone,writer,tt0372588
nm0001779,Tom Stoppard,writer,tt0100519
nm0001779,Tom Stoppard,writer,tt0088846
nm0001779,Tom Stoppard,writer,tt0138097
nm0001780,Peter Stormare,writer,tt0360486
nm0001780,Peter Stormare,writer,tt0116282
nm0001780,Peter Stormare,writer,tt0355295
nm0001801,Robert Towne,writer,tt0096244
nm0001801,Robert Towne,writer,tt0117060
nm0001806,John Turturro,writer,tt0110932
nm0001806,John Turturro,writer,tt0101410
nm0001806,John Turturro,writer,tt0190590
nm0001808,Tracey Ullman,writer,tt2180411
nm0001808,Tracey Ullman,writer,tt0196216
nm0001808,Tracey Ullman,writer,tt0109348
nm0001817,Reginald VelJohnson,writer,tt0099423
nm0001817,Reginald VelJohnson,writer,tt0087332
nm0001817,Reginald VelJohnson,writer,tt0095016
nm0001824,Ally Walker,writer,tt0105698
nm0001824,Ally Walker,writer,tt0114924
nm0001824,Ally Walker,writer,tt0116756
nm0001825,Andrew Kevin Walker,writer,tt0162661
nm0001825,Andrew Kevin Walker,writer,tt0114369
nm0001828,Melora Walters,writer,tt0118749
nm0001828,Melora Walters,writer,tt0097165
nm0001828,Melora Walters,writer,tt0175880
nm0001829,Rachel Ward,writer,tt0086859
nm0001829,Rachel Ward,writer,tt0083798
nm0001829,Rachel Ward,writer,tt0083064
nm0001834,Damon Wayans,writer,tt0102266
nm0001834,Damon Wayans,writer,tt0110443
nm0001834,Damon Wayans,writer,tt0104897
nm0001837,Peter Weir,writer,tt0311113
nm0001837,Peter Weir,writer,tt0090329
nm0001837,Peter Weir,writer,tt0120382
nm0001837,Peter Weir,writer,tt1023114
nm0001844,Frank Whaley,writer,tt0115759
nm0001844,Frank Whaley,writer,tt0101761
nm0001844,Frank Whaley,writer,tt0110912
nm0001850,Billy Dee Williams,writer,tt0080684
nm0001850,Billy Dee Williams,writer,tt0086190
nm0001850,Billy Dee Williams,writer,tt4116284
nm0001850,Billy Dee Williams,writer,tt2527338
nm0001855,Tom Wilson,writer,tt0096874
nm0001855,Tom Wilson,writer,tt0099088
nm0001855,Tom Wilson,writer,tt0088763
nm0001857,Henry Winkler,writer,tt0120484
nm0001857,Henry Winkler,writer,tt0084412
nm0001862,Mary Woronov,writer,tt0087799
nm0001873,Steven Zaillian,writer,tt0120633
nm0001873,Steven Zaillian,writer,tt0108065
nm0001873,Steven Zaillian,writer,tt1210166
nm0001873,Steven Zaillian,writer,tt1302006
nm0001878,David Zucker,writer,tt0080339
nm0001878,David Zucker,writer,tt0362120
nm0001878,David Zucker,writer,tt0088286
nm0001880,Edward Zwick,writer,tt0115956
nm0001880,Edward Zwick,writer,tt0138097
nm0001883,Jenna von Oÿ,writer,tt0096969
nm0001883,Jenna von Oÿ,writer,tt0113198
nm0001885,Lars von Trier,writer,tt0168629
nm0001885,Lars von Trier,writer,tt0870984
nm0001887,Paul Brickman,writer,tt0139668
nm0001887,Paul Brickman,writer,tt0086200
nm0001887,Paul Brickman,writer,tt0100134
nm0001903,Norma Aleandro,writer,tt0089276
nm0001921,Paul Attanasio,writer,tt0109635
nm0001921,Paul Attanasio,writer,tt0120184
nm0001921,Paul Attanasio,writer,tt0110932
nm0001921,Paul Attanasio,writer,tt0119008
nm0001930,Russell Banks,writer,tt0120255
nm0001930,Russell Banks,writer,tt0118564
nm0001934,Kabir Bedi,writer,tt0086034
nm0001938,Richard Belzer,writer,tt0120841
nm0001938,Richard Belzer,writer,tt0086250
nm0001942,Luca Bercovici,writer,tt0089200
nm0001942,Luca Bercovici,writer,tt0094884
nm0001949,Andrew Birkin,writer,tt0396171
nm0001949,Andrew Birkin,writer,tt0106535
nm0001949,Andrew Birkin,writer,tt0091605
nm0001960,Romane Bohringer,writer,tt0114702
nm0001962,Lizzie Borden,writer,tt0102340
nm0001962,Lizzie Borden,writer,tt0092238
nm0001969,Ray Bradbury,writer,tt0086336
nm0001988,Marc Caro,writer,tt0101700
nm0001988,Marc Caro,writer,tt0112682
nm0001988,Marc Caro,writer,tt0118583
nm0002007,Tom Clancy,writer,tt0109444
nm0002007,Tom Clancy,writer,tt0164184
nm0002007,Tom Clancy,writer,tt0105112
nm0002007,Tom Clancy,writer,tt0099810
nm0002010,Christian Clavier,writer,tt0189192
nm0002010,Christian Clavier,writer,tt0133385
nm0002010,Christian Clavier,writer,tt0250223
nm0002020,Costa-Gavras,writer,tt0084335
