tconst,titleType,primaryTitle,startYear,averageRating,genres
tt0096487,movie,Young Guns,1988,6.8,"Action,Drama,Western"
tt0096491,movie,The Soloist,1988,6.3,Drama
tt0096734,movie,The 'Burbs,1989,6.8,"Comedy,Mystery,Thriller"
tt0096744,movie,84C MoPic,1989,6.8,"Drama,War"
tt0096754,movie,The Abyss,1989,7.5,"Adventure,Drama,Mystery"
tt0096764,movie,The Adventures of Baron Munchausen,1988,7.1,"Adventure,Comedy,Fantasy"
tt0096770,movie,After School,1988,3.5,"Comedy,Drama"
tt0096787,movie,All Dogs Go to Heaven,1989,6.7,"Adventure,Animation,Comedy"
tt0096804,movie,American Ninja 3: Blood Hunt,1989,3.7,"Action,Drama"
tt0096854,movie,Australia,1989,6.3,Drama
tt0096863,movie,My Twentieth Century,1989,7.1,"Comedy,Drama,Sci-Fi"
tt0096866,movie,The BFG,1989,6.7,"Adventure,Animation,Drama"
tt0096874,movie,Back to the Future Part II,1989,7.8,"Adventure,Comedy,Sci-Fi"
tt0096895,movie,Batman,1989,7.5,"Action,Adventure"
tt0096913,movie,Best of the Best,1989,6.4,"Action,Drama,Sport"
tt0096926,movie,The Big Picture,1989,6.2,"Comedy,Drama,Romance"
tt0096928,movie,Bill & Ted's Excellent Adventure,1989,6.9,"Adventure,Comedy,Music"
tt0096933,movie,Black Rain,1989,6.6,"Action,Crime,Drama"
tt0096943,movie,Blaze,1989,6.0,"Biography,Comedy,Drama"
tt0096945,movie,Blind Fury,1989,6.3,"Action,Comedy,Crime"
tt0096953,movie,Bloodhounds of Broadway,1989,5.3,"Comedy,Drama,Romance"
tt0096969,movie,Born on the Fourth of July,1989,7.2,"Biography,Drama,War"
tt0096971,movie,The Bounty Hunter,1989,4.3,"Action,Crime"
tt0096976,movie,Breaking In,1989,6.1,"Adventure,Comedy"
tt0096978,movie,Brenda Starr,1989,4.7,"Adventure,Comedy,Romance"
tt0097027,movie,Casualties of War,1989,7.1,"Action,Crime,Drama"
tt0097029,movie,Catch Me If You Can,1989,5.8,"Action,Comedy,Drama"
tt0097044,movie,Chances Are,1989,6.5,"Comedy,Fantasy,Romance"
tt0097045,movie,Chandni,1989,6.7,"Drama,Musical,Romance"
tt0097050,movie,The Adventures of Milo and Otis,1986,6.9,"Adventure,Drama,Family"
tt0097053,movie,Cheetah,1989,5.9,"Adventure,Drama,Family"
tt0097095,movie,Coming Out,1989,7.0,"Drama,Romance"
tt0097100,movie,Communion,1989,5.5,"Biography,Drama,Horror"
tt0097108,movie,"The Cook, the Thief, His Wife & Her Lover",1989,7.5,"Crime,Drama"
tt0097109,movie,Cookie,1989,5.4,"Comedy,Crime"
tt0097116,movie,Cousins,1989,6.3,"Comedy,Romance"
tt0097119,movie,Crack House,1989,5.5,"Action,Crime,Drama"
tt0097123,movie,Crimes and Misdemeanors,1989,7.8,"Comedy,Drama"
tt0097125,movie,Criminal Law,1988,5.6,"Crime,Drama,Thriller"
tt0097128,movie,Crossing Over,1989,0.0,Documentary
tt0097138,movie,Cyborg,1989,5.0,"Action,Sci-Fi,Thriller"
tt0097142,movie,Dad,1989,6.3,"Comedy,Drama"
tt0097146,movie,Damned River,1989,4.9,"Action,Adventure,Thriller"
tt0097162,movie,Dead Calm,1989,6.8,"Horror,Thriller"
tt0097165,movie,Dead Poets Society,1989,8.1,"Comedy,Drama"
tt0097166,movie,Dead Bang,1989,6.1,"Action,Crime,Drama"
tt0097179,movie,DeepStar Six,1989,5.3,"Action,Horror,Sci-Fi"
tt0097197,movie,Diamond in the Rough,1989,6.5,"Adult,Drama"
tt0097202,movie,The Killer,1989,7.8,"Action,Crime,Drama"
tt0097208,movie,Dirty Love,1988,4.4,Drama
tt0097211,movie,Disorganized Crime,1989,6.2,"Action,Comedy,Crime"
tt0097216,movie,Do the Right Thing,1989,8.0,"Comedy,Drama"
tt0097223,movie,Time of the Gypsies,1988,8.1,"Comedy,Crime,Drama"
tt0097235,movie,The Dream Team,1989,6.5,"Comedy,Crime,Thriller"
tt0097236,movie,Dream a Little Dream,1989,5.7,"Comedy,Drama,Romance"
tt0097239,movie,Driving Miss Daisy,1989,7.3,"Comedy,Drama,Romance"
tt0097240,movie,Drugstore Cowboy,1989,7.3,"Crime,Drama"
tt0097243,movie,A Dry White Season,1989,7.0,"Drama,Thriller"
tt0097257,movie,Earth Girls Are Easy,1988,5.4,"Comedy,Musical,Romance"
tt0097262,movie,Eddie and the Cruisers II: Eddie Lives!,1989,6.2,"Drama,Music,Romance"
tt0097263,movie,Edge of Sanity,1989,5.3,"Drama,Horror,Thriller"
tt0097276,movie,"Enemies, A Love Story",1989,6.6,"Comedy,Drama,Romance"
tt0097289,movie,Erik the Viking,1989,6.1,"Adventure,Comedy,Fantasy"
tt0097314,movie,The Experts,1989,4.9,Comedy
tt0097322,movie,The Fabulous Baker Boys,1989,6.9,"Comedy,Drama,Music"
tt0097328,movie,Family Business,1989,5.7,"Crime,Drama"
tt0097334,movie,Farewell to the King,1989,6.2,"Action,Adventure,Drama"
tt0097335,movie,Fast Food,1989,4.2,Comedy
tt0097336,movie,Fat Man and Little Boy,1989,6.5,"Biography,Drama,History"
tt0097351,movie,Field of Dreams,1989,7.5,"Drama,Family,Fantasy"
tt0097366,movie,Fletch Lives,1989,6.1,"Comedy,Crime,Mystery"
tt0097368,movie,The Fly II,1989,5.1,"Drama,Horror,Sci-Fi"
tt0097388,movie,Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.5,"Adventure,Horror,Thriller"
tt0097390,movie,Fright Night Part 2,1988,5.9,"Comedy,Horror,Thriller"
tt0097395,movie,Lost Souls,1989,5.6,"Comedy,Fantasy"
tt0097414,movie,Money,1989,5.3,Comedy
tt0097424,movie,Getting It Right,1989,6.4,"Comedy,Drama,Romance"
tt0097428,movie,Ghostbusters II,1989,6.6,"Action,Comedy,Fantasy"
tt0097435,movie,The Girl in a Swing,1988,5.3,"Drama,Fantasy,Romance"
tt0097438,movie,Gleaming the Cube,1989,6.2,"Action,Drama,Mystery"
tt0097441,movie,Glory,1989,7.8,"Biography,Drama,History"
tt0097443,movie,The Gods Must Be Crazy II,1989,6.8,Comedy
tt0097457,movie,Great Balls of Fire!,1989,6.3,"Biography,Drama,Music"
tt0097458,movie,Gross Anatomy,1989,6.2,Drama
tt0097466,movie,Guru,1989,5.6,Crime
tt0097474,movie,Halloween 5: The Revenge of Michael Myers,1989,4.9,"Horror,Thriller"
tt0097478,movie,Happy Together,1989,5.9,"Comedy,Romance"
tt0097481,movie,Harlem Nights,1989,6.1,"Comedy,Crime,Drama"
tt0097490,movie,Heart of Dixie,1989,5.2,Drama
tt0097493,movie,Heathers,1988,7.2,"Comedy,Crime"
tt0097499,movie,Henry V,1989,7.5,"Biography,Drama,History"
tt0097500,movie,Her Alibi,1989,5.8,"Comedy,Crime,Mystery"
tt0097523,movie,"Honey, I Shrunk the Kids",1989,6.4,"Adventure,Comedy,Family"
tt0097530,movie,How I Got Into College,1989,5.7,"Comedy,Romance"
tt0097531,movie,How to Get Ahead in Advertising,1989,6.8,"Comedy,Fantasy"
tt0097557,movie,"I, Madman",1989,5.9,"Drama,Fantasy,Horror"
tt0097567,movie,Immediate Family,1989,6.0,Drama
tt0097570,movie,In Country,1989,5.9,"Drama,Romance,War"
tt0097576,movie,Indiana Jones and the Last Crusade,1989,8.2,"Action,Adventure"
tt0097579,movie,An Innocent Man,1989,6.5,"Action,Crime,Drama"
tt0097591,movie,Iris,1987,6.4,"Comedy,Drama,Mystery"
tt0097600,movie,It Had to Be You,1989,5.8,Comedy
tt0097607,movie,Jacknife,1989,6.4,Drama
tt0097613,movie,The January Man,1989,5.5,"Action,Comedy,Crime"
tt0097626,movie,Johnny Handsome,1989,6.1,"Crime,Drama,Thriller"
tt0097630,movie,Journey to the Center of the Earth,1988,2.6,"Adventure,Sci-Fi"
tt0097635,movie,Jesus of Montreal,1989,7.5,"Drama,Romance"
tt0097637,movie,K-9,1989,6.0,"Action,Comedy,Crime"
tt0097647,movie,The Karate Kid Part III,1989,5.3,"Action,Drama,Family"
tt0097659,movie,Kickboxer,1989,6.4,"Action,Sport,Thriller"
tt0097662,movie,Kill Me Again,1989,6.3,"Action,Crime,Drama"
tt0097670,movie,Kinjite: Forbidden Subjects,1989,5.5,"Action,Crime,Drama"
tt0097714,movie,Last Exit to Brooklyn,1989,6.8,Drama
tt0097722,movie,Lean on Me,1989,7.4,Drama
tt0097731,movie,Let It Ride,1989,6.8,"Action,Comedy"
tt0097733,movie,Lethal Weapon 2,1989,7.3,"Action,Crime,Thriller"
tt0097737,movie,Leviathan,1989,5.8,"Adventure,Horror,Mystery"
tt0097756,movie,Listen to Me,1989,5.2,"Drama,Romance"
tt0097757,movie,The Little Mermaid,1989,7.6,"Adventure,Animation,Family"
tt0097758,movie,Little Monsters,1989,6.0,"Adventure,Comedy,Family"
tt0097778,movie,Look Who's Talking,1989,5.9,Comedy
tt0097782,movie,Lost Angels,1989,5.9,Drama
tt0097790,movie,Loverboy,1989,6.0,Comedy
tt0097815,movie,Major League,1989,7.2,"Comedy,Sport"
tt0097861,movie,Melancholia,1989,5.8,"Crime,Drama,Thriller"
tt0097880,movie,The Mighty Quinn,1989,6.0,"Action,Crime,Drama"
tt0097883,movie,Millennium,1989,5.7,"Drama,Sci-Fi,Thriller"
tt0097889,movie,Miracle Mile,1988,7.0,"Action,Drama,Romance"
tt0097892,movie,Miss Firecracker,1989,6.0,"Comedy,Drama"
tt0097904,movie,Monsieur Hire,1989,7.5,"Crime,Drama,Romance"
tt0097926,movie,Mujrim,1989,5.4,"Action,Crime"
tt0097937,movie,My Left Foot,1989,7.8,"Biography,Drama"
tt0097940,movie,Mystery Train,1989,7.5,"Comedy,Crime,Drama"
tt0097958,movie,National Lampoon's Christmas Vacation,1989,7.5,Comedy
tt0097965,movie,New York Stories,1989,6.4,"Comedy,Drama,Romance"
tt0097971,movie,Night Game,1989,5.0,"Crime,Drama,Horror"
tt0097987,movie,No Holds Barred,1989,4.4,"Action,Sport"
tt0097991,movie,"No Retreat, No Surrender 2",1987,5.1,"Action,Adventure"
tt0098005,movie,Nowhere to Run,1989,4.8,"Drama,Thriller"
tt0098022,movie,Old Gringo,1989,5.8,"Adventure,History,Romance"
tt0098042,movie,Out Cold,1989,5.5,"Comedy,Drama,Thriller"
tt0098051,movie,The Package,1989,6.4,"Action,Crime,Drama"
tt0098061,movie,Paperhouse,1988,6.6,"Drama,Fantasy"
tt0098067,movie,Parenthood,1989,7.1,"Comedy,Drama"
tt0098068,movie,Parents,1989,6.1,"Comedy,Horror,Mystery"
tt0098084,movie,Pet Sematary,1989,6.5,"Fantasy,Horror,Thriller"
tt0098090,movie,The Phantom of the Opera,1989,5.5,"Drama,Horror,Music"
tt0098093,movie,Physical Evidence,1989,5.1,"Crime,Mystery,Romance"
tt0098097,movie,Pink Cadillac,1989,5.3,"Action,Comedy,Crime"
tt0098105,movie,Police Academy 6: City Under Siege,1989,4.4,"Comedy,Crime"
tt0098115,movie,Prancer,1989,6.4,"Drama,Family,Fantasy"
tt0098141,movie,The Punisher,1989,5.6,"Action,Crime,Thriller"
tt0098160,movie,The Rachel Papers,1989,6.0,"Comedy,Drama,Romance"
tt0098165,movie,The Rainbow,1989,6.3,"Action,Drama,Romance"
tt0098180,movie,Red Scorpion,1988,5.2,"Action,Adventure"
tt0098184,movie,Relentless,1989,5.9,"Crime,Thriller"
tt0098188,movie,Renegades,1989,5.4,"Action,Crime,Drama"
tt0098193,movie,The Return of Swamp Thing,1989,4.6,"Action,Adventure,Comedy"
tt0098197,movie,Reunion,1989,6.9,"Drama,History"
tt0098205,movie,River of Death,1989,4.4,"Action,Adventure,Drama"
tt0098206,movie,Road House,1989,6.7,"Action,Thriller"
tt0098219,movie,Romero,1989,7.1,"Biography,Crime,Drama"
tt0098222,movie,Rooftops,1989,4.7,"Action,Crime,Drama"
tt0098224,movie,Rosalie Goes Shopping,1989,5.8,Comedy
tt0098230,movie,Rude Awakening,1989,4.8,Comedy
tt0098258,movie,Say Anything,1989,7.3,"Comedy,Drama,Romance"
tt0098260,movie,Scandal,1989,6.4,"Drama,History"
tt0098261,movie,Scenes from the Class Struggle in Beverly Hills,1989,5.9,Comedy
tt0098273,movie,Sea of Love,1989,6.8,"Crime,Drama,Mystery"
tt0098276,movie,Second Sight,1989,4.3,"Comedy,Mystery,Sci-Fi"
tt0098282,movie,"See No Evil, Hear No Evil",1989,6.8,"Comedy,Crime"
tt0098283,movie,See You in the Morning,1989,5.8,"Drama,Romance"
tt0098300,movie,Shag,1988,6.4,"Comedy,Drama,Romance"
tt0098308,movie,She's Out of Control,1989,5.4,Comedy
tt0098309,movie,She-Devil,1989,5.7,Comedy
tt0098313,movie,Doubles Cause Troubles,1989,5.3,"Comedy,Crime"
tt0098319,movie,Shirley Valentine,1989,7.2,"Comedy,Drama,Romance"
tt0098320,movie,Shocker,1989,5.5,"Comedy,Horror,Thriller"
tt0098335,movie,Sing,1989,6.7,"Drama,Musical"
tt0098343,movie,Skin Deep,1989,6.1,"Comedy,Drama,Romance"
tt0098347,movie,Slaves of New York,1989,5.7,"Comedy,Drama"
tt0098350,movie,Slipstream,1989,4.8,"Adventure,Sci-Fi"
tt0098356,movie,Some Girls,1988,5.7,"Comedy,Drama,Fantasy"
tt0098360,movie,Violent Cop,1989,7.1,"Action,Crime,Drama"
tt0098369,movie,Speed Zone,1989,4.5,"Action,Comedy,Sport"
tt0098374,movie,Split,1989,5.5,"Comedy,Drama,Mystery"
tt0098382,movie,Star Trek V: The Final Frontier,1989,5.5,"Action,Adventure,Fantasy"
tt0098383,movie,Staying Together,1989,6.1,"Comedy,Drama"
tt0098384,movie,Steel Magnolias,1989,7.3,"Comedy,Drama,Romance"
tt0098385,movie,Stepfather II: Make Room for Daddy,1989,5.6,"Horror,Thriller"
tt0098396,movie,Street of No Return,1989,5.6,"Action,Crime,Drama"
tt0098412,movie,Sundown: The Vampire in Retreat,1989,6.1,"Comedy,Horror,Western"
tt0098436,movie,The Tall Guy,1989,6.2,"Comedy,Romance"
tt0098439,movie,Tango & Cash,1989,6.4,"Action,Comedy,Crime"
tt0098442,movie,Tap,1989,6.5,"Comedy,Drama,Music"
tt0098453,movie,Teen Witch,1989,6.0,"Comedy,Fantasy,Romance"
tt0098471,movie,Three Fugitives,1989,6.2,"Action,Comedy"
tt0098482,movie,To Die For,1988,4.6,"Horror,Romance,Thriller"
tt0098491,movie,Toofan,1989,5.0,"Action,Crime,Drama"
tt0098502,movie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,4.3,"Action,Comedy,Fantasy"
tt0098503,movie,The Toxic Avenger Part II,1989,5.0,"Action,Comedy,Horror"
tt0098513,movie,Triumph of the Spirit,1989,6.8,"Biography,Drama,History"
tt0098519,movie,Troop Beverly Hills,1989,5.9,"Adventure,Comedy"
tt0098520,movie,Too Beautiful for You,1989,6.7,"Comedy,Crime,Drama"
tt0098524,movie,True Believer,1989,6.7,"Crime,Drama,Mystery"
tt0098528,movie,True Love,1989,6.0,"Comedy,Romance"
tt0098536,movie,Turner & Hooch,1989,6.2,"Comedy,Crime,Drama"
tt0098546,movie,UHF,1989,6.9,"Comedy,Sci-Fi"
tt0098554,movie,Uncle Buck,1989,7.1,Comedy
tt0098575,movie,Valmont,1989,7.0,"Drama,Romance"
tt0098577,movie,Vampire's Kiss,1988,6.1,"Comedy,Crime,Fantasy"
tt0098621,movie,The War of the Roses,1989,6.8,"Comedy,Romance"
tt0098622,movie,Warlock,1989,6.2,"Action,Fantasy,Horror"
tt0098625,movie,We're No Angels,1989,6.1,"Comedy,Crime"
tt0098627,movie,Weekend at Bernie's,1989,6.4,"Adventure,Comedy,Crime"
tt0098631,movie,Welcome Home,1989,5.7,Drama
tt0098635,movie,When Harry Met Sally...,1989,7.7,"Comedy,Drama,Romance"
tt0098645,movie,Who's Harry Crumb?,1989,5.9,"Comedy,Mystery"
tt0098649,movie,Wicked Stepmother,1989,3.9,"Comedy,Fantasy"
tt0098659,movie,Winter People,1989,6.2,Drama
tt0098660,movie,Wired,1989,3.6,"Biography,Comedy,Drama"
tt0098663,movie,The Wizard,1989,6.1,"Adventure,Comedy,Drama"
tt0098678,movie,Worth Winning,1989,5.7,"Comedy,Romance"
tt0098724,movie,"Sex, Lies, and Videotape",1989,7.2,Drama
tt0098725,movie,Sweetie,1989,6.7,"Comedy,Drama"
tt0099242,movie,Chattahoochee,1989,6.3,"Biography,Drama"
tt0099247,movie,Armageddon,1989,0.0,"Action,Thriller"
tt0099392,movie,The Scout,1989,6.2,"Drama,War"
tt0099648,movie,Getting Lucky,1989,4.2,"Comedy,Fantasy"
tt0099763,movie,Henry: Portrait of a Serial Killer,1986,7.0,"Biography,Crime,Drama"
tt0100003,movie,The Lemon Sisters,1989,4.9,"Comedy,Romance"
tt0100049,movie,Longtime Companion,1989,7.6,"Drama,Romance"
tt0100116,movie,Martians Go Home,1989,3.2,"Comedy,Sci-Fi"
tt0100188,movie,Mortal Passions,1989,4.4,"Crime,Drama,Romance"
tt0100206,movie,Murder by Numbers,1989,5.0,"Crime,Thriller"
tt0100211,movie,Music Box,1989,7.3,"Crime,Drama,Thriller"
tt0100265,movie,Ninja Academy,1989,3.6,Comedy
tt0100460,movie,Rapid Fire,1989,4.1,"Action,Adventure"
tt0100825,movie,Tusks,1988,3.8,Adventure
tt0100842,movie,The Unbelievable Truth,1989,7.2,"Comedy,Drama,Romance"
tt0100846,movie,Underground,1988,4.1,"Action,Crime"
tt0100934,movie,Wild Orchid,1989,4.5,"Drama,Romance"
tt0101026,movie,Tie Me Up! Tie Me Down!,1989,7.0,"Comedy,Crime,Drama"
tt0101656,movie,Dangerous Game,1988,5.1,"Drama,Horror,Thriller"
tt0102709,movie,Primal Rage,1988,5.4,"Horror,Sci-Fi,Thriller"
tt0102800,movie,Robot Jox,1989,5.4,"Action,Sci-Fi,Thriller"
tt0104740,movie,Little Nemo: Adventures in Slumberland,1989,7.1,"Adventure,Animation,Comedy"
tt0121434,movie,Happy Go Lucky,1987,5.2,"Action,Comedy"
tt0122070,movie,The Forest,1982,3.9,"Horror,Thriller"
tt0122903,movie,American Pie,1980,6.8,Adult
tt0123120,movie,Thunderbirds,1983,6.2,Drama
tt0123573,movie,Brothers,1982,4.7,Drama
tt0123778,movie,Daddy's Little Girls,1983,5.1,"Adult,Comedy"
tt0125144,movie,Miracle,1982,8.1,Drama
tt0125769,movie,Glass,1989,2.9,Thriller
tt0126445,movie,The Mistress,1982,5.2,Adult
tt0127745,movie,The Puppetoon Movie,1987,7.1,"Animation,Family"
tt0129546,movie,Virginia,1983,5.3,"Adult,Drama"
tt0130394,movie,Crazy,1989,0.0,Drama
tt0134806,movie,Maid in Manhattan,1984,7.0,Adult
tt0135964,movie,The Divorce,1986,0.0,Adult
tt0136026,movie,Double Whammy,1986,0.0,Adult
tt0139739,movie,William the Conqueror,1982,6.8,"Action,History"
tt0146255,movie,Rupture,1982,0.0,Drama
tt0149893,movie,Birth,1984,6.2,"Animation,Comedy,Fantasy"
tt0150120,movie,Chopper,1986,7.5,Drama
tt0151070,movie,The Intruder,1981,4.5,"Drama,Fantasy,Horror"
tt0152509,movie,Sohni Mahiwal,1984,6.1,"Action,Drama,Romance"
tt0154984,movie,The Other,1984,5.9,"Drama,Mystery,Thriller"
tt0155769,movie,Jackie,1985,7.0,Family
tt0156043,movie,Sanam Teri Kasam,1982,6.0,"Action,Comedy,Drama"
tt0158938,movie,Seven,1980,0.0,Documentary
tt0159509,movie,Mobile Suit Gundam I,1981,7.1,"Action,Adventure,Animation"
tt0159510,movie,Mobile Suit Gundam II: Soldiers of Sorrow,1981,7.1,"Action,Animation,Drama"
tt0159511,movie,Mobile Suit Gundam III: Encounters in Space,1982,7.6,"Action,Animation,Drama"
tt0161971,movie,Shelley,1987,0.0,Drama
tt0164414,movie,Black Butterfly,1989,4.5,"Action,Thriller"
tt0164634,movie,Heatstroke,1982,8.1,Adult
tt0164906,movie,Spyder,1988,7.0,"Action,War"
tt0165689,movie,Clash,1984,4.3,Horror
tt0171386,movie,Hugo,1989,0.0,Documentary
tt0173682,movie,Sky High,1985,2.9,"Adventure,Comedy"
tt0173715,movie,Blackbird,1988,6.9,Drama
tt0176090,movie,Rendezvous in Paris,1982,7.2,Drama
tt0177505,movie,Aakhri Adaalat,1988,5.5,"Action,Thriller"
tt0177606,movie,Puss in Boots,1988,6.1,"Family,Fantasy,Musical"
tt0178565,movie,Heart of Stone,1989,0.0,Adult
tt0180274,movie,Unhinged,1982,4.9,Horror
tt0180491,movie,Barely Legal,1985,0.0,Adult
tt0183789,movie,Sin City,1986,5.9,Adult
tt0185495,movie,The Messenger,1986,4.4,"Action,Drama"
tt0185976,movie,Carnage,1984,3.5,Horror
tt0187150,movie,Himmatwala,1983,4.7,"Action,Comedy,Drama"
tt0187455,movie,Revolver,1988,6.6,"Action,Crime,Drama"
tt0189999,movie,Sharing the Secret,1981,6.8,Documentary
tt0190762,movie,Sex Drive,1985,5.2,Adult
tt0190888,movie,The Other Woman,1981,4.7,"Adult,Comedy"
tt0196467,movie,The Connection,1983,0.0,Adult
tt0197445,movie,The Experiment,1983,8.5,Adult
tt0197993,movie,Up in the Air,1984,4.1,Adult
tt0204223,movie,Covert Action,1988,3.5,"Action,War"
tt0205862,movie,Deep Blue,1988,6.2,Adult
tt0208903,movie,Disco Dancer,1982,6.4,"Drama,Musical,Romance"
tt0213173,movie,Premasathi Vattel Te,1987,4.8,Comedy
tt0215517,movie,Angoor,1982,8.3,Comedy
tt0220304,movie,Allies,1983,0.0,Documentary
tt0222397,movie,Steps,1984,0.0,Mystery
tt0224075,movie,See No Evil,1988,1.7,Documentary
tt0230991,movie,Zabardast,1985,5.0,"Action,Drama"
tt0235212,movie,Banana Split,1988,6.0,Comedy
tt0235615,movie,Neengal Kettavai,1984,6.5,"Crime,Drama,Music"
tt0237376,movie,Kireedam,1989,8.9,"Action,Drama"
tt0238467,movie,New Life,1983,7.5,Comedy
tt0239249,movie,The Bar,1980,7.5,Drama
tt0239495,movie,Jaal,1986,5.2,"Action,Drama,Thriller"
tt0239682,movie,Muqaddar Ka Faisla,1987,4.8,"Action,Comedy,Drama"
tt0243352,movie,Black Water,1980,6.1,Action
tt0244118,movie,The Outcasts,1982,8.1,Drama
tt0244727,movie,The Man from Nowhere,1989,4.2,"Action,Adventure"
tt0244949,movie,Accident,1985,8.3,"Crime,Drama,Thriller"
tt0245378,movie,Quarantine,1989,4.6,Sci-Fi
tt0251615,movie,Black and Blue,1980,8.2,"Documentary,Music"
tt0251814,movie,Maharshi,1988,8.1,Romance
tt0254418,movie,In Remembrance of Martin,1986,7.5,Documentary
tt0256156,movie,Lock,1983,2.7,"Horror,Thriller"
tt0256345,movie,Rock of Ages,1984,1.5,"Music,Sci-Fi,Thriller"
tt0260060,movie,Guest House,1980,6.2,Horror
tt0261035,movie,The Mansion,1989,5.1,Horror
tt0265599,movie,Thirst,1982,7.6,Drama
tt0269185,movie,The Beast,1986,4.6,Drama
tt0270518,movie,Moments Without Proper Names,1987,7.4,Documentary
tt0272174,movie,The Lost City,1982,3.4,Action
tt0277689,movie,Elektra,1981,8.6,"Drama,Music"
tt0280671,movie,Final Score,1986,6.8,"Action,Adventure,Crime"
tt0296620,movie,Epic,1985,5.7,"Action,Adventure,Animation"
tt0301231,movie,Duniya,1984,6.4,"Action,Drama"
tt0305953,movie,Pegasus,1983,0.0,Adult
tt0312847,movie,Terminal,1981,0.0,Drama
tt0320116,movie,Naan Sigappu Manithan,1985,7.0,"Action,Crime,Drama"
tt0321553,movie,Burlesque,1980,5.6,"Comedy,Musical"
tt0341496,movie,Nakhuda,1981,6.7,"Drama,Family,Romance"
tt0344426,movie,The Invasion,1985,6.2,"Action,Drama,Thriller"
tt0345755,movie,P.S. I Love You,1981,7.7,"Drama,Romance"
tt0350079,movie,Mr. Virgin,1984,5.3,"Comedy,Drama,Romance"
tt0351690,movie,The One I Love,1981,4.3,"Drama,Romance"
tt0354234,movie,The Young Vagabond,1985,5.4,"Action,Comedy"
tt0358053,movie,Pyar Ke Do Pal,1986,6.6,"Action,Drama"
tt0359658,movie,Marauders,1987,4.6,Horror
tt0366730,movie,Loving,1983,0.0,Romance
tt0371982,movie,Taxi Driver,1981,7.9,Musical
tt0374579,movie,Climax,1985,6.8,Drama
tt0379272,movie,Ek Jaan Hain Hum,1983,6.4,"Family,Romance"
tt0406372,movie,The Woman,1980,5.4,Drama
tt0422147,movie,The Trap,1987,0.0,Thriller
tt0445305,movie,Mahjong Heroes,1981,5.5,Comedy
tt0445388,movie,The Informer,1980,6.5,"Action,Crime,Drama"
tt0494891,movie,Wild,1981,0.0,Drama
tt0777759,movie,Spring,1986,6.4,"Drama,Family,War"
tt0810012,movie,Sharp Edges,1986,6.8,Documentary
tt1037706,movie,Fatima,1983,7.8,Thriller
tt1090310,movie,High School,1986,5.2,"Crime,Drama"
tt1279240,movie,Srinivasa Kalyanam,1987,8.1,Drama
tt1373250,movie,Urge,1988,0.0,Comedy
tt14949578,movie,Animal World,1988,0.0,Documentary
tt15464654,movie,Cops and Robbers,1989,0.0,"Action,Crime,Drama"
tt1864459,movie,Premature,1981,0.0,Documentary
tt2183148,movie,One in a Billion,1984,0.0,Adult
tt2281499,movie,The Business of Show Business,1983,9.4,History
tt28229354,movie,The Nightingale,1981,0.0,Fantasy
tt8080664,movie,The Role,1989,6.6,Crime
tt0094900,movie,Committed,1991,5.0,"Drama,Thriller"
tt0095111,movie,The Escape,1991,7.7,"Action,Crime,Drama"
tt0095840,movie,Payback,1990,4.5,"Action,Comedy,Crime"
tt0096837,movie,The Assassin,1990,4.6,Action
tt0096875,movie,Catchfire,1990,5.3,"Action,Comedy,Crime"
tt0097106,movie,A Tale of Springtime,1990,7.1,"Comedy,Drama,Romance"
tt0097129,movie,Crossing the Line,1990,5.0,"Action,Drama,Sport"
tt0097405,movie,Fathers' Day,1990,4.5,"Comedy,Family,Romance"
tt0097775,movie,The Master,1992,5.7,"Action,Comedy,Crime"
tt0097848,movie,Mother,1990,7.5,"Drama,History"
tt0097884,movie,May Fools,1990,7.2,"Comedy,Romance"
tt0098063,movie,Paprika,1991,5.5,Drama
tt0098966,movie,Three Men and a Little Lady,1990,5.5,"Comedy,Drama,Family"
tt0098967,movie,Boiling Point,1990,6.8,"Action,Comedy,Crime"
tt0098987,movie,The Adventures of Ford Fairlane,1990,6.4,"Action,Adventure,Comedy"
tt0098994,movie,"After Dark, My Sweet",1990,6.5,"Crime,Drama,Mystery"
tt0098999,movie,Agneepath,1990,7.6,"Action,Crime,Drama"
tt0099005,movie,Air America,1990,5.8,"Action,Comedy,War"
